project,file,function,start_line,end_line,nloc,cyclomatic,params
Sqlite,sqlite/src/malloc.c,sqlite3DbRealloc,721,736,14,7,3
Sqlite,sqlite/src/malloc.c,dbReallocFinish,737,761,25,6,3
Sqlite,sqlite/src/malloc.c,sqlite3DbReallocOrFree,767,774,8,2,3
Sqlite,sqlite/src/malloc.c,sqlite3DbStrDup,783,795,13,3,2
Sqlite,sqlite/src/malloc.c,sqlite3DbStrNDup,796,807,12,4,3
Sqlite,sqlite/src/malloc.c,sqlite3DbSpanDup,814,825,8,5,3
Sqlite,sqlite/src/malloc.c,sqlite3SetString,830,834,5,1,3
Sqlite,sqlite/src/malloc.c,sqlite3OomFault,849,867,19,6,1
Sqlite,sqlite/src/malloc.c,sqlite3OomClear,876,883,8,3,1
Sqlite,sqlite/src/malloc.c,apiHandleError,888,895,8,3,2
Sqlite,sqlite/src/malloc.c,sqlite3ApiExit,909,920,8,3,2
Sqlite,sqlite/src/status.c,sqlite3StatusValue,69,76,8,4,1
Sqlite,sqlite/src/status.c,sqlite3StatusUp,89,99,11,5,2
Sqlite,sqlite/src/status.c,sqlite3StatusDown,100,108,9,4,2
Sqlite,sqlite/src/status.c,sqlite3StatusHighwater,114,129,16,7,2
Sqlite,sqlite/src/status.c,sqlite3_status64,134,158,23,8,4
Sqlite,sqlite/src/status.c,sqlite3_status,159,171,11,5,4
Sqlite,sqlite/src/status.c,countLookasideSlots,176,183,8,2,1
Sqlite,sqlite/src/status.c,sqlite3LookasideUsed,188,198,9,2,2
Sqlite,sqlite/src/status.c,sqlite3_db_status64,203,421,168,38,5
Sqlite,sqlite/src/status.c,sqlite3_db_status,426,446,19,6,5
Sqlite,sqlite/src/attach.c,resolveAttachExpr,35,46,12,3,2
Sqlite,sqlite/src/attach.c,sqlite3DbIsNamed,52,57,6,3,3
Sqlite,sqlite/src/attach.c,attachFunc,74,274,157,39,3
Sqlite,sqlite/src/attach.c,detachFunc,284,340,49,11,3
Sqlite,sqlite/src/attach.c,codeAttach,346,413,54,11,7
Sqlite,sqlite/src/attach.c,sqlite3Detach,420,433,14,1,2
Sqlite,sqlite/src/attach.c,sqlite3Attach,440,453,14,1,4
Sqlite,sqlite/src/attach.c,fixExprCb,459,471,13,4,2
Sqlite,sqlite/src/attach.c,fixSelectCb,476,518,40,14,2
Sqlite,sqlite/src/attach.c,sqlite3FixInit,524,546,23,1,5
Sqlite,sqlite/src/attach.c,sqlite3FixSrcList,562,574,13,2,2
Sqlite,sqlite/src/attach.c,sqlite3FixSelect,576,581,6,1,2
Sqlite,sqlite/src/attach.c,sqlite3FixExpr,582,587,6,1,2
Sqlite,sqlite/src/attach.c,sqlite3FixTriggerStep,591,621,28,11,2
Sqlite,sqlite/src/tokenize.c,sqlite3IsIdChar,190,190,1,1,1
Sqlite,sqlite/src/tokenize.c,getToken,197,214,18,9,1
Sqlite,sqlite/src/tokenize.c,analyzeWindowKeyword,246,253,8,3,1
Sqlite,sqlite/src/tokenize.c,analyzeOverKeyword,254,260,7,4,2
Sqlite,sqlite/src/tokenize.c,analyzeFilterKeyword,261,266,6,3,2
Sqlite,sqlite/src/tokenize.c,sqlite3GetToken,273,595,304,107,2
Sqlite,sqlite/src/utf.c,sqlite3AppendOneUtf8Character,114,135,22,4,2
Sqlite,sqlite/src/utf.c,sqlite3Utf8Read,175,194,16,6,1
Sqlite,sqlite/src/utf.c,sqlite3Utf8ReadLimited,208,227,20,5,3
Sqlite,sqlite/src/utf.c,sqlite3VdbeMemTranslate,242,424,140,34,2
Sqlite,sqlite/src/utf.c,sqlite3VdbeMemHandleBom,437,465,27,8,1
Sqlite,sqlite/src/utf.c,sqlite3Utf8CharLen,475,490,16,4,2
Sqlite,sqlite/src/utf.c,sqlite3Utf8To8,505,518,13,4,1
Sqlite,sqlite/src/utf.c,sqlite3Utf16to8,529,543,15,5,4
Sqlite,sqlite/src/utf.c,sqlite3Utf16ByteLen,551,566,15,9,3
Sqlite,sqlite/src/utf.c,sqlite3UtfSelfTest,574,595,21,6,0
Sqlite,sqlite/src/analyze.c,openStatTable,166,251,63,13,5
Sqlite,sqlite/src/analyze.c,sampleClear,307,313,7,2,2
Sqlite,sqlite/src/analyze.c,sampleSetRowid,319,329,11,3,4
Sqlite,sqlite/src/analyze.c,sampleSetRowidInt64,335,340,6,2,3
Sqlite,sqlite/src/analyze.c,sampleCopy,348,360,13,2,3
Sqlite,sqlite/src/analyze.c,statAccumDestructor,366,377,10,5,1
Sqlite,sqlite/src/analyze.c,statInit,401,486,64,12,3
Sqlite,sqlite/src/analyze.c,sampleIsBetterPost,511,525,15,5,3
Sqlite,sqlite/src/analyze.c,sampleIsBetter,535,552,16,8,3
Sqlite,sqlite/src/analyze.c,sampleInsert,558,640,60,17,3
Sqlite,sqlite/src/analyze.c,samplePushPrevious,650,680,23,10,2
Sqlite,sqlite/src/analyze.c,statPush,702,779,54,20,3
Sqlite,sqlite/src/analyze.c,statGet,818,922,67,23,3
Sqlite,sqlite/src/analyze.c,callStatGet,935,946,8,4,4
Sqlite,sqlite/src/analyze.c,analyzeVdbeCommentIndexWithColumnName,952,968,17,4,3
Sqlite,sqlite/src/analyze.c,analyzeOneTable,977,1377,249,49,6
Sqlite,sqlite/src/analyze.c,loadAnalysis,1384,1389,6,2,2
Sqlite,sqlite/src/analyze.c,analyzeDatabase,1394,1419,22,3,2
Sqlite,sqlite/src/analyze.c,analyzeTable,1426,1443,17,2,3
Sqlite,sqlite/src/analyze.c,sqlite3Analyze,1457,1503,40,13,3
Sqlite,sqlite/src/date.c,getDigits,112,148,34,9,2
Sqlite,sqlite/src/date.c,parseTimezone,166,198,33,9,2
Sqlite,sqlite/src/date.c,parseHhMmSs,207,244,36,9,2
Sqlite,sqlite/src/date.c,datetimeError,249,252,4,1,1
Sqlite,sqlite/src/date.c,computeJD,260,298,38,9,1
Sqlite,sqlite/src/date.c,computeFloor,306,321,16,10,1
Sqlite,sqlite/src/date.c,parseYyyyMmDd,335,366,30,9,2
Sqlite,sqlite/src/date.c,setDateTimeToCurrent,376,387,12,2,2
Sqlite,sqlite/src/date.c,setRawDateNumber,395,402,8,3,2
Sqlite,sqlite/src/date.c,parseDateOrTime,420,442,23,9,3
Sqlite,sqlite/src/date.c,validJulianDay,458,460,3,2,1
Sqlite,sqlite/src/date.c,computeYMD,465,489,25,6,1
Sqlite,sqlite/src/date.c,computeHMS,494,505,12,2,1
Sqlite,sqlite/src/date.c,computeYMD_HMS,510,513,4,1,1
Sqlite,sqlite/src/date.c,clearYMD_HMS_TZ,518,522,5,1,1
Sqlite,sqlite/src/date.c,osLocaltime,558,600,29,11,2
Sqlite,sqlite/src/date.c,toLocaltime,608,656,41,4,2
Sqlite,sqlite/src/date.c,autoAdjustDate,686,698,13,5,1
Sqlite,sqlite/src/date.c,parseModifier,730,1090,286,97,5
Sqlite,sqlite/src/date.c,isDate,1101,1138,36,15,4
Sqlite,sqlite/src/date.c,juliandayFunc,1151,1161,11,2,3
Sqlite,sqlite/src/date.c,unixepochFunc,1169,1183,15,3,3
Sqlite,sqlite/src/date.c,datetimeFunc,1190,1243,54,5,3
Sqlite,sqlite/src/date.c,timeFunc,1250,1285,36,3,3
Sqlite,sqlite/src/date.c,dateFunc,1292,1322,31,4,3
Sqlite,sqlite/src/date.c,daysAfterJan01,1333,1343,11,1,1
Sqlite,sqlite/src/date.c,daysAfterMonday,1353,1356,4,1,1
Sqlite,sqlite/src/date.c,daysAfterSunday,1366,1369,4,1,1
Sqlite,sqlite/src/date.c,strftimeFunc,1404,1565,157,48,3
Sqlite,sqlite/src/date.c,ctimeFunc,1572,1579,8,1,3
Sqlite,sqlite/src/date.c,cdateFunc,1586,1593,8,1,3
Sqlite,sqlite/src/date.c,timediffFunc,1612,1701,90,16,3
Sqlite,sqlite/src/date.c,ctimestampFunc,1709,1716,8,1,3
Sqlite,sqlite/src/date.c,currentTimeFunc,1731,1761,26,5,3
Sqlite,sqlite/src/date.c,datedebugFunc,1771,1790,20,2,3
Sqlite,sqlite/src/date.c,sqlite3RegisterDateTimeFunctions,1799,1822,19,2,0
Sqlite,sqlite/src/delete.c,sqlite3SrcListLookup,31,46,16,6,2
Sqlite,sqlite/src/delete.c,sqlite3CodeChangeCount,51,56,6,1,3
Sqlite,sqlite/src/delete.c,vtabIsReadOnly,77,97,14,4,2
Sqlite,sqlite/src/delete.c,tabIsReadOnly,98,110,13,5,2
Sqlite,sqlite/src/delete.c,sqlite3IsReadOnly,119,133,13,6,3
Sqlite,sqlite/src/delete.c,sqlite3MaterializeView,142,170,29,3,6
Sqlite,sqlite/src/delete.c,sqlite3LimitWhere,182,277,72,12,6
Sqlite,sqlite/src/delete.c,sqlite3DeleteFrom,288,693,283,81,5
Sqlite,sqlite/src/delete.c,sqlite3GenerateRowDelete,745,879,84,21,11
Sqlite,sqlite/src/delete.c,sqlite3GenerateRowIndexDelete,899,931,32,9,6
Sqlite,sqlite/src/delete.c,sqlite3GenerateIndexKey,964,1019,47,14,8
Sqlite,sqlite/src/delete.c,sqlite3ResolvePartIdxLabel,1026,1030,5,2,2
Sqlite,sqlite/src/carray.c,carrayConnect,111,135,18,3,6
Sqlite,sqlite/src/carray.c,carrayDisconnect,140,143,4,1,1
Sqlite,sqlite/src/carray.c,carrayOpen,148,155,8,2,2
Sqlite,sqlite/src/carray.c,carrayClose,160,163,4,1,1
Sqlite,sqlite/src/carray.c,carrayNext,169,173,5,1,1
Sqlite,sqlite/src/carray.c,carrayColumn,179,227,49,8,3
Sqlite,sqlite/src/carray.c,carrayRowid,233,237,5,1,2
Sqlite,sqlite/src/carray.c,carrayEof,243,246,4,1,1
Sqlite,sqlite/src/carray.c,carrayFilter,252,294,43,10,5
Sqlite,sqlite/src/carray.c,carrayBestIndex,316,374,54,13,2
Sqlite,sqlite/src/carray.c,carrayBindDel,411,417,7,2,1
Sqlite,sqlite/src/carray.c,sqlite3_carray_bind,423,518,89,25,5
Sqlite,sqlite/src/carray.c,sqlite3CarrayRegister,523,525,3,1,1
Sqlite,sqlite/src/os.c,sqlite3OsClose,82,87,6,2,1
Sqlite,sqlite/src/os.c,sqlite3OsRead,88,91,4,1,4
Sqlite,sqlite/src/os.c,sqlite3OsWrite,92,95,4,1,4
Sqlite,sqlite/src/os.c,sqlite3OsTruncate,96,98,3,1,2
Sqlite,sqlite/src/os.c,sqlite3OsSync,99,102,4,2,2
Sqlite,sqlite/src/os.c,sqlite3OsFileSize,103,106,4,1,2
Sqlite,sqlite/src/os.c,sqlite3OsLock,107,111,5,2,2
Sqlite,sqlite/src/os.c,sqlite3OsUnlock,112,115,4,2,2
Sqlite,sqlite/src/os.c,sqlite3OsCheckReservedLock,116,119,4,1,2
Sqlite,sqlite/src/os.c,sqlite3OsFileControl,129,156,11,7,3
Sqlite,sqlite/src/os.c,sqlite3OsFileControlHint,157,159,3,2,3
Sqlite,sqlite/src/os.c,sqlite3OsSectorSize,161,164,4,2,1
Sqlite,sqlite/src/os.c,sqlite3OsDeviceCharacteristics,165,168,4,2,1
Sqlite,sqlite/src/os.c,sqlite3OsShmLock,170,172,3,1,4
Sqlite,sqlite/src/os.c,sqlite3OsShmBarrier,173,175,3,1,1
Sqlite,sqlite/src/os.c,sqlite3OsShmUnmap,176,178,3,1,2
Sqlite,sqlite/src/os.c,sqlite3OsShmMap,179,188,10,1,5
Sqlite,sqlite/src/os.c,sqlite3OsFetch,193,196,4,1,4
Sqlite,sqlite/src/os.c,sqlite3OsUnfetch,197,199,3,1,3
Sqlite,sqlite/src/os.c,sqlite3OsFetch,202,205,4,1,4
Sqlite,sqlite/src/os.c,sqlite3OsUnfetch,206,208,3,1,3
Sqlite,sqlite/src/os.c,sqlite3OsOpen,215,232,14,3,5
Sqlite,sqlite/src/os.c,sqlite3OsDelete,233,237,5,3,3
Sqlite,sqlite/src/os.c,sqlite3OsAccess,238,246,9,1,4
Sqlite,sqlite/src/os.c,sqlite3OsFullPathname,247,256,10,1,4
Sqlite,sqlite/src/os.c,sqlite3OsDlOpen,258,262,5,1,2
Sqlite,sqlite/src/os.c,sqlite3OsDlError,263,265,3,1,3
Sqlite,sqlite/src/os.c,"void( * sqlite3OsDlSym(sqlite3_vfs*pVfs,void*pHdle,const char*zSym))",266,268,3,1,0
Sqlite,sqlite/src/os.c,sqlite3OsDlClose,269,271,3,1,2
Sqlite,sqlite/src/os.c,sqlite3OsRandomness,273,283,10,3,3
Sqlite,sqlite/src/os.c,sqlite3OsSleep,284,286,3,1,2
Sqlite,sqlite/src/os.c,sqlite3OsGetLastError,287,289,3,2,1
Sqlite,sqlite/src/os.c,sqlite3OsCurrentTimeInt64,290,306,11,3,2
Sqlite,sqlite/src/os.c,sqlite3OsOpenMalloc,308,332,25,4,5
Sqlite,sqlite/src/os.c,sqlite3OsCloseFree,333,337,5,1,1
Sqlite,sqlite/src/os.c,sqlite3OsInit,345,350,6,2,0
Sqlite,sqlite/src/os.c,sqlite3_vfs_find,362,381,14,7,1
Sqlite,sqlite/src/os.c,vfsUnlink,386,401,15,7,1
Sqlite,sqlite/src/os.c,sqlite3_vfs_register,408,431,19,6,2
Sqlite,sqlite/src/os.c,sqlite3_vfs_unregister,436,447,10,2,1
Sqlite,sqlite/src/vdbe.c,updateMaxBlobsize,91,95,5,3,1
Sqlite,sqlite/src/vdbe.c,test_trace_breakpoint,143,150,8,2,3
Sqlite,sqlite/src/vdbe.c,vdbeTakeBranch,194,228,18,6,3
Sqlite,sqlite/src/vdbe.c,allocateCursor,253,321,43,10,4
Sqlite,sqlite/src/vdbe.c,alsoAnInt,329,337,9,2,3
Sqlite,sqlite/src/vdbe.c,applyNumericAffinity,354,373,16,5,2
Sqlite,sqlite/src/vdbe.c,applyAffinity,398,429,27,12,3
Sqlite,sqlite/src/vdbe.c,sqlite3_value_numeric_type,437,445,9,2,1
Sqlite,sqlite/src/vdbe.c,sqlite3ValueApplyAffinity,451,457,7,1,3
Sqlite,sqlite/src/vdbe.c,computeNumericType,465,487,23,7,1
Sqlite,sqlite/src/vdbe.c,numericType,496,510,15,4,1
Sqlite,sqlite/src/vdbe.c,sqlite3VdbeMemPrettyPrint,517,573,57,21,2
Sqlite,sqlite/src/vdbe.c,memTracePrint,580,605,24,10,1
Sqlite,sqlite/src/vdbe.c,registerTrace,606,615,10,2,2
Sqlite,sqlite/src/vdbe.c,sqlite3PrintMem,616,620,5,1,1
Sqlite,sqlite/src/vdbe.c,sqlite3VdbeRegisterDump,628,631,4,2,1
Sqlite,sqlite/src/vdbe.c,checkSavepointCount,652,658,7,2,1
Sqlite,sqlite/src/vdbe.c,out2PrereleaseWithClear,665,669,5,1,1
Sqlite,sqlite/src/vdbe.c,out2Prerelease,670,682,13,2,2
Sqlite,sqlite/src/vdbe.c,filterHash,688,707,16,5,2
Sqlite,sqlite/src/vdbe.c,vdbeColumnFromOverflow,717,793,67,18,7
Sqlite,sqlite/src/vdbe.c,sqlite3VdbeLogAbort,798,824,26,5,4
Sqlite,sqlite/src/vdbe.c,vdbeMemTypeName,829,838,10,1,1
Sqlite,sqlite/src/vdbe.c,sqlite3VdbeExec,844,9321,4682,1300,1
Sqlite,sqlite/src/os_win.c,winSetSystemCall,1275,1311,30,8,3
Sqlite,sqlite/src/os_win.c,winGetSystemCall,1318,1329,11,3,2
Sqlite,sqlite/src/os_win.c,winNextSystemCall,1337,1350,13,6,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_compact_heap,1360,1392,27,6,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_reset_heap,1400,1437,28,7,0
Sqlite,sqlite/src/os_win.c,sqlite3_win32_write_debug,1446,1482,31,12,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_sleep,1493,1504,9,3,1
Sqlite,sqlite/src/os_win.c,sqlite3Win32Wait,1508,1513,6,2,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_is_nt,1542,1577,20,10,0
Sqlite,sqlite/src/os_win.c,winMemMalloc,1583,1601,16,3,1
Sqlite,sqlite/src/os_win.c,winMemFree,1606,1621,13,4,1
Sqlite,sqlite/src/os_win.c,winMemRealloc,1626,1649,21,5,2
Sqlite,sqlite/src/os_win.c,winMemSize,1654,1673,17,4,1
Sqlite,sqlite/src/os_win.c,winMemRoundup,1678,1680,3,1,1
Sqlite,sqlite/src/os_win.c,winMemInit,1685,1729,38,9,1
Sqlite,sqlite/src/os_win.c,winMemShutdown,1734,1755,18,6,1
Sqlite,sqlite/src/os_win.c,sqlite3MemGetWin32,1765,1777,13,1,0
Sqlite,sqlite/src/os_win.c,sqlite3MemSetDefault,1779,1781,3,1,0
Sqlite,sqlite/src/os_win.c,winUtf8ToUnicode,1790,1809,19,4,1
Sqlite,sqlite/src/os_win.c,winUnicodeToUtf8,1817,1836,19,4,1
Sqlite,sqlite/src/os_win.c,winMbcsToUnicode,1844,1865,21,5,2
Sqlite,sqlite/src/os_win.c,winUnicodeToMbcs,1874,1894,20,5,2
Sqlite,sqlite/src/os_win.c,winMbcsToUtf8,1902,1913,11,2,2
Sqlite,sqlite/src/os_win.c,winUtf8ToMbcs,1921,1932,11,2,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_utf8_to_unicode,1937,1948,8,4,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_unicode_to_utf8,1953,1964,8,4,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_mbcs_to_utf8,1970,1981,8,4,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_mbcs_to_utf8_v2,1987,1998,8,4,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_utf8_to_mbcs,2003,2014,8,4,1
Sqlite,sqlite/src/os_win.c,sqlite3_win32_utf8_to_mbcs_v2,2019,2030,8,4,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_set_directory8,2036,2074,37,11,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_set_directory16,2080,2093,14,4,2
Sqlite,sqlite/src/os_win.c,sqlite3_win32_set_directory,2102,2107,6,1,2
Sqlite,sqlite/src/os_win.c,winGetLastErrorMsg,2115,2188,56,8,3
Sqlite,sqlite/src/os_win.c,winLogErrorAtLine,2206,2228,21,5,5
Sqlite,sqlite/src/os_win.c,winRetryIoerr,2276,2300,23,7,2
Sqlite,sqlite/src/os_win.c,winLogIoerr,2305,2312,8,2,2
Sqlite,sqlite/src/os_win.c,localtime,2325,2345,21,1,1
Sqlite,sqlite/src/os_win.c,winceMutexAcquire,2357,2362,6,3,1
Sqlite,sqlite/src/os_win.c,winceCreateLock,2372,2461,62,11,2
Sqlite,sqlite/src/os_win.c,winceDestroyLock,2466,2495,22,6,1
Sqlite,sqlite/src/os_win.c,winceLockFile,2500,2561,50,16,5
Sqlite,sqlite/src/os_win.c,winceUnlockFile,2566,2626,50,13,5
Sqlite,sqlite/src/os_win.c,winLockFile,2635,2664,21,4,6
Sqlite,sqlite/src/os_win.c,winHandleLockTimeout,2677,2748,44,15,5
Sqlite,sqlite/src/os_win.c,winUnlockFile,2754,2782,20,4,5
Sqlite,sqlite/src/os_win.c,winHandleUnlock,2788,2791,4,2,3
Sqlite,sqlite/src/os_win.c,winHandleSeek,2812,2852,24,5,2
Sqlite,sqlite/src/os_win.c,winSeekFile,2859,2868,9,2,2
Sqlite,sqlite/src/os_win.c,winClose,2888,2937,39,16,1
Sqlite,sqlite/src/trigger.c,sqlite3DeleteTriggerStep,19,34,14,2,2
Sqlite,sqlite/src/trigger.c,sqlite3TriggerList,50,94,40,11,2
Sqlite,sqlite/src/trigger.c,sqlite3BeginTrigger,104,312,156,44,10
Sqlite,sqlite/src/trigger.c,sqlite3FinishTrigger,318,417,84,17,3
Sqlite,sqlite/src/trigger.c,triggerSpanDup,423,428,6,4,3
Sqlite,sqlite/src/trigger.c,sqlite3TriggerSelectStep,437,453,17,2,4
Sqlite,sqlite/src/trigger.c,triggerStepAllocate,461,485,24,4,5
Sqlite,sqlite/src/trigger.c,sqlite3TriggerInsertStep,494,532,36,5,8
Sqlite,sqlite/src/trigger.c,sqlite3TriggerUpdateStep,539,572,33,3,8
Sqlite,sqlite/src/trigger.c,sqlite3TriggerDeleteStep,579,601,22,3,5
Sqlite,sqlite/src/trigger.c,sqlite3DeleteTrigger,606,614,9,3,2
Sqlite,sqlite/src/trigger.c,sqlite3DropTrigger,624,661,35,12,3
Sqlite,sqlite/src/trigger.c,tableOfTrigger,667,669,3,1,1
Sqlite,sqlite/src/trigger.c,sqlite3DropTriggerPtr,675,708,28,9,2
Sqlite,sqlite/src/trigger.c,sqlite3UnlinkAndDeleteTrigger,713,736,23,6,3
Sqlite,sqlite/src/trigger.c,checkColumnOverlap,747,754,8,5,2
Sqlite,sqlite/src/trigger.c,tempTriggersExist,759,763,5,3,1
Sqlite,sqlite/src/trigger.c,triggersReallyExist,771,833,56,23,5
Sqlite,sqlite/src/trigger.c,sqlite3TriggersExist,834,849,16,5,5
Sqlite,sqlite/src/trigger.c,sqlite3TriggerStepSrc,861,895,35,10,2
Sqlite,sqlite/src/trigger.c,isAsteriskTerm,902,914,13,4,2
Sqlite,sqlite/src/trigger.c,sqlite3ExpandReturning,922,958,36,9,3
Sqlite,sqlite/src/trigger.c,sqlite3ReturningSubqueryVarSelect,964,973,10,3,2
Sqlite,sqlite/src/trigger.c,sqlite3ReturningSubqueryCorrelated,983,998,16,3,2
Sqlite,sqlite/src/trigger.c,sqlite3ProcessReturningSubqueries,1009,1024,16,2,2
Sqlite,sqlite/src/trigger.c,codeReturningTrigger,1031,1114,80,10,4
Sqlite,sqlite/src/trigger.c,codeTriggerProgram,1122,1201,61,8,3
Sqlite,sqlite/src/trigger.c,onErrorText,1208,1218,11,7,1
Sqlite,sqlite/src/trigger.c,transferParseError,1226,1236,11,4,2
Sqlite,sqlite/src/trigger.c,codeRowTrigger,1242,1350,88,16,4
Sqlite,sqlite/src/trigger.c,getRowTrigger,1358,1385,19,6,4
Sqlite,sqlite/src/trigger.c,sqlite3CodeRowTriggerDirect,1393,1423,21,5,6
Sqlite,sqlite/src/trigger.c,sqlite3CodeRowTrigger,1465,1508,32,14,9
Sqlite,sqlite/src/trigger.c,sqlite3TriggerColmask,1535,1570,34,10,7
Sqlite,sqlite/src/fault.c,sqlite3BenignMallocHooks,60,67,8,1,0
Sqlite,sqlite/src/fault.c,sqlite3BeginBenignMalloc,74,79,6,2,0
Sqlite,sqlite/src/fault.c,sqlite3EndBenignMalloc,80,85,6,2,0
Sqlite,sqlite/src/os_kv.c,kvstorageMakeKey,180,186,7,1,3
Sqlite,sqlite/src/os_kv.c,kvstorageWrite,195,214,20,3,3
Sqlite,sqlite/src/os_kv.c,kvstorageDelete,220,226,7,1,2
Sqlite,sqlite/src/os_kv.c,kvstorageRead,243,283,41,9,4
Sqlite,sqlite/src/os_kv.c,kvvfsEncode,346,371,21,6,3
Sqlite,sqlite/src/os_kv.c,kvvfsDecode,399,430,32,10,3
Sqlite,sqlite/src/os_kv.c,kvvfsDecodeJournal,443,469,27,5,3
Sqlite,sqlite/src/os_kv.c,kvvfsReadFileSize,474,479,6,1,1
Sqlite,sqlite/src/os_kv.c,kvvfsWriteFileSize,480,484,5,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsClose,491,499,8,2,1
Sqlite,sqlite/src/os_kv.c,kvvfsReadJrnl,504,531,28,6,4
Sqlite,sqlite/src/os_kv.c,kvvfsReadDb,536,588,53,10,4
Sqlite,sqlite/src/os_kv.c,kvvfsWriteJrnl,594,617,24,6,4
Sqlite,sqlite/src/os_kv.c,kvvfsWriteDb,622,647,26,5,4
Sqlite,sqlite/src/os_kv.c,kvvfsTruncateJrnl,652,661,10,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsTruncateDb,662,682,21,6,2
Sqlite,sqlite/src/os_kv.c,kvvfsSyncJrnl,687,710,24,5,2
Sqlite,sqlite/src/os_kv.c,kvvfsSyncDb,711,713,3,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsFileSizeJrnl,718,723,6,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsFileSizeDb,724,733,10,2,2
Sqlite,sqlite/src/os_kv.c,kvvfsLock,738,747,9,2,2
Sqlite,sqlite/src/os_kv.c,kvvfsUnlock,752,760,9,2,2
Sqlite,sqlite/src/os_kv.c,kvvfsCheckReservedLock,765,769,5,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsFileControlJrnl,774,777,4,1,3
Sqlite,sqlite/src/os_kv.c,kvvfsFileControlDb,778,790,13,4,3
Sqlite,sqlite/src/os_kv.c,kvvfsSectorSize,795,797,3,1,1
Sqlite,sqlite/src/os_kv.c,kvvfsDeviceCharacteristics,802,804,3,1,1
Sqlite,sqlite/src/os_kv.c,kvvfsOpen,811,849,39,8,5
Sqlite,sqlite/src/os_kv.c,kvvfsDelete,856,864,9,3,3
Sqlite,sqlite/src/os_kv.c,kvvfsAccess,870,894,25,5,4
Sqlite,sqlite/src/os_kv.c,kvvfsFullPathname,901,917,15,3,4
Sqlite,sqlite/src/os_kv.c,kvvfsDlOpen,922,924,3,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsRandomness,930,933,4,1,3
Sqlite,sqlite/src/os_kv.c,kvvfsSleep,939,941,3,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsCurrentTime,946,952,7,1,2
Sqlite,sqlite/src/os_kv.c,kvvfsCurrentTimeInt64,954,960,7,1,2
Sqlite,sqlite/src/os_kv.c,sqlite3_os_init,967,969,3,1,0
Sqlite,sqlite/src/os_kv.c,sqlite3_os_end,970,972,3,1,0
Sqlite,sqlite/src/os_kv.c,sqlite3KvvfsInit,976,978,3,1,0
Sqlite,sqlite/src/vacuum.c,execSql,32,61,23,9,3
Sqlite,sqlite/src/vacuum.c,execSqlF,62,73,12,2,3
Sqlite,sqlite/src/vacuum.c,sqlite3Vacuum,105,138,24,9,3
Sqlite,sqlite/src/vacuum.c,sqlite3RunVacuum,143,417,184,33,4
Sqlite,sqlite/src/tclsqlite.c,strlen30,238,242,5,2,1
Sqlite,sqlite/src/tclsqlite.c,closeIncrblobChannels,250,263,8,2,1
Sqlite,sqlite/src/tclsqlite.c,incrblobClose2,268,304,29,6,3
Sqlite,sqlite/src/tclsqlite.c,incrblobClose,305,310,6,1,2
Sqlite,sqlite/src/tclsqlite.c,incrblobInput,316,343,25,4,4
Sqlite,sqlite/src/tclsqlite.c,incrblobOutput,348,376,26,4,4
Sqlite,sqlite/src/tclsqlite.c,incrblobWideSeek,388,411,21,4,4
Sqlite,sqlite/src/tclsqlite.c,incrblobSeek,412,419,8,1,4
Sqlite,sqlite/src/tclsqlite.c,incrblobWatch,422,427,5,1,2
Sqlite,sqlite/src/tclsqlite.c,incrblobHandle,428,434,7,1,3
Sqlite,sqlite/src/tclsqlite.c,createIncrblobChannel,457,502,38,5,7
Sqlite,sqlite/src/tclsqlite.c,safeToUseEvalObjv,519,532,10,5,1
Sqlite,sqlite/src/tclsqlite.c,findSqlFunc,539,557,19,3,2
Sqlite,sqlite/src/tclsqlite.c,dbFreeStmt,562,570,7,3,1
Sqlite,sqlite/src/tclsqlite.c,flushStmtCache,575,586,11,2,1
Sqlite,sqlite/src/tclsqlite.c,addDatabaseRef,592,594,3,1,1
Sqlite,sqlite/src/tclsqlite.c,delDatabaseRef,600,657,58,16,1
Sqlite,sqlite/src/tclsqlite.c,DbDeleteCmd,663,666,4,1,1
Sqlite,sqlite/src/tclsqlite.c,DbBusyHandler,672,683,11,3,2
Sqlite,sqlite/src/tclsqlite.c,DbProgressHandler,689,699,10,3,1
Sqlite,sqlite/src/tclsqlite.c,DbTraceHandler,708,718,10,1,2
Sqlite,sqlite/src/tclsqlite.c,DbTraceV2Handler,728,794,62,5,4
